repo_base_url,repo_patch_urls
https://github.com/protobufjs/protobuf.js,"['https://github.com/protobufjs/protobuf.js/commit/e66379f451b0393c27d87b37fa7d271619e16b.patch', 'https://github.com/protobufjs/protobuf.js/commit/b5f1391dff5515894830a6570e6d73f5511b2e.patch']"
https://github.com/psf/requests,['https://github.com/psf/requests/commit/74ea7cf7a6a27a4eeb2ae24e162bcc942a6706.patch']
https://github.com/puma/puma,"['https://github.com/puma/puma/commit/5bb7d202e24dec00a898dca4aa11db391d7787.patch', 'https://github.com/puma/puma/commit/b70f451fe8abc0cff192c065d549778452e155.patch', 'https://github.com/puma/puma/commit/f24d5521295a2152c286abb0a45a1e1e2bd275.patch']"
https://github.com/puppetlabs/puppet,"['https://github.com/puppetlabs/puppet/commit/6a11abb8.patch', 'https://github.com/puppetlabs/puppet/commit/10f6cb.patch']"
https://github.com/puppetlabs/puppetlabs-apt,['https://github.com/puppetlabs/puppetlabs-apt/commit/81879be960d5723016e3d0b4ff155ee704261bb.patch']
https://github.com/puppetlabs/puppetlabs-facter_task,"['https://github.com/puppetlabs/puppetlabs-facter_task/commit/dd37c72e78c8a37e671e20becb05d6ceafdbd8.patch', 'https://github.com/puppetlabs/puppetlabs-facter_task/commit/dd37c72e78c8a37e671e20becb05d6ceafdbd81.patch']"
https://github.com/puppetlabs/puppetlabs-mysql,['https://github.com/puppetlabs/puppetlabs-mysql/commit/da3684c79d5fe6ece826e087e8693c75ac40414.patch']
https://github.com/puppetlabs/puppetlabs-puppet_conf,['https://github.com/puppetlabs/puppetlabs-puppet_conf/commit/ba434605717e16d935cba45ab38ca5866780a3.patch']
https://github.com/purpleparrots/491-Project,['https://github.com/purpleparrots/491-Project/commit/a812a5e4cf72f2a635a716086fe1ee2b8fa0b1.patch']
https://github.com/pvdlg/bootstrap,['https://github.com/pvdlg/bootstrap/commit/ff74108153b419730724210438011ab2f41b355.patch']
https://github.com/pyca/cryptography,"['https://github.com/pyca/cryptography/commit/58494b41d6ecb0f56b7c5f05d5f5e3ca0320d4.patch', 'https://github.com/pyca/cryptography/commit/e190ef190525999d1f599cf8c3aef5cb7f3a8b.patch']"
https://github.com/pyeve/eve,['https://github.com/pyeve/eve/commit/f8f7019ffdf9b4e05faf95e1f04e204aa4c91f9.patch']
https://github.com/pyload/pyload,"['https://github.com/pyload/pyload/commit/bd2a31b7de54570b919aa1581d486e6ee18c0f.patch', 'https://github.com/pyload/pyload/commit/7d73ba7919e594d783b3411d7ddb87885aea78.patch', 'https://github.com/pyload/pyload/commit/a2b1eb1028f45ac58dea5f58593c1d3db2b4a1.patch', 'https://github.com/pyload/pyload/commit/7b53b8d43c2c072b457dcd19c8a09bcfc37217.patch', 'https://github.com/pyload/pyload/commit/431ea6f0371d748df66b344a05ca1a8e0310cf.patch']"
https://github.com/pypa/pip,"['https://github.com/pypa/pip/commit/c61b5.patch', 'https://github.com/pypa/pip/commit/ca832b2836e0bffa7cf95589acdcd71230f583.patch', 'https://github.com/pypa/pip/commit/651a96.patch']"
https://github.com/pypiserver/pypiserver,['https://github.com/pypiserver/pypiserver/commit/1375a67c55a9b8d4619df30d2a1c0b239d7357e.patch']
https://github.com/pytest-dev/py,['https://github.com/pytest-dev/py/commit/4a9017dc6199d2a564b6e4b0aa39d6d8870e41.patch']
https://github.com/python-discord/bot,['https://github.com/python-discord/bot/commit/67390298852513d13e0213870e50fb3cff1424.patch']
https://github.com/python-imaging/Pillow,['https://github.com/python-imaging/Pillow/commit/4e9f367dfd3f04c8f5d23f7f759ec12782e10ee.patch']
https://github.com/python-mechanize/mechanize,['https://github.com/python-mechanize/mechanize/commit/dd05334448e9f39814bab044d2eaa5ef69b410.patch']
https://github.com/python-pillow/Pillow,"['https://github.com/python-pillow/Pillow/commit/b9693a51c99c260bd66d1affeeab4a226cf7e5.patch', 'https://github.com/python-pillow/Pillow/commit/774e53bb132461d8d5ebefec1162e29ec0ebc63.patch', 'https://github.com/python-pillow/Pillow/commit/521dab94c7ab72b037bd9a83e9663401e0fd2c.patch', 'https://github.com/python-pillow/Pillow/commit/a1f244343df389cf15cdfff8032759482109729.patch', 'https://github.com/python-pillow/Pillow/commit/34317edd8ace0f09d510b1b551034eab0a368c1.patch', 'https://github.com/python-pillow/Pillow/commit/bcaaf97f4ff25b3b5b9e8efeda364e17e80858.patch', 'https://github.com/python-pillow/Pillow/commit/e782fe721e0156de9636e78cd881d9f9e7e6ce5.patch', 'https://github.com/python-pillow/Pillow/commit/9e08eb8f78fdfd2f476e1b20b7cf3868375486.patch', 'https://github.com/python-pillow/Pillow/commit/8531b01d6cdf0b70f256f93092caa2a5d91afc.patch', 'https://github.com/python-pillow/Pillow/commit/5fac61d03e1619db086e477c67b12189be6f84b.patch', 'https://github.com/python-pillow/Pillow/commit/893a40850c2d5da41537958e40569c029a6e127.patch', 'https://github.com/python-pillow/Pillow/commit/5bdf54b5a76b54fb00bd05f2d733e0a4173eefc9']"
https://github.com/python-restx/flask-restx,['https://github.com/python-restx/flask-restx/commit/bab31e085f355dd73858fd3715f7ed71849656.patch']
https://github.com/python/cpython,"['https://github.com/python/cpython/commit/4f06dae5d8d4400ba38d8502da620f07d4a569.patch', 'https://github.com/python/cpython/commit/c55479556db015f48fc8bbca17f64d3e655985.patch', 'https://github.com/python/cpython/commit/2b578479b96aa3deeeb8bac313a02b5cf3cb1a.patch', 'https://github.com/python/cpython/commit/cc54c1c0d2d05fe7404ba64c53df4b1352ed22.patch', 'https://github.com/python/cpython/commit/e176e0c105786e9f476758eb5438c57223b65e.patch', 'https://github.com/python/cpython/commit/4134f154ae2f621f25c5d698cc0f1748035a1b.patch', 'https://github.com/python/cpython/commit/c0d95113b070799679bcb9dc49d4960d82e8bb.patch', 'https://github.com/python/cpython/commit/6401e5671781eb217ee1afb4603cc0d1b0367a.patch', 'https://github.com/python/cpython/commit/e653d4d8e820a7a004ad399530af0135b45db2.patch', 'https://github.com/python/cpython/commit/668d321476d974c4f51476b33aaca870272523.patch', 'https://github.com/python/cpython/commit/942c31dffbe886ff02e25a319cc3891220b8c6.patch', 'https://github.com/python/cpython/commit/b7378d77289c911ca6a0c0afaf513879002df7d.patch', 'https://github.com/python/cpython/commit/fd1771dbdd28709716bd531580c40ae5ed8144.patch', 'https://github.com/python/cpython/commit/a6f6c3a3d6f2b580f2d87885c9b8a9350ad7bf.patch', 'https://github.com/python/cpython/commit/439b9cfaf43080e91c4ad69f312f21fa098bef.patch', 'https://github.com/python/cpython/commit/942cc04ae44825ea120e3a19a80c9b348b8194.patch', 'https://github.com/python/cpython/commit/2b578479b96aa3deeeb8bac313a02b5cf3cb1af.patch', 'https://github.com/python/cpython/commit/98a4dcefbbc3bce5ab07e7c0830a1831572502.patch', 'https://github.com/python/cpython/commit/491fde0161d5e527eeff8586dd3972d7d3a631.patch', 'https://github.com/python/cpython/commit/7215d1ae25525c92b026166f9d5cac85fb1def.patch', 'https://github.com/python/cpython/commit/6447b9f9bd27e1f6b04cef674dd3a7ab27bf4f2.patch', 'https://github.com/python/cpython/commit/5374fbc31446364bf5f12e5ab88c5493c35eaf.patch', 'https://github.com/python/cpython/commit/75a875e0df0530b75b1470d797942f90f4a718.patch', 'https://github.com/python/cpython/commit/6401e5671781eb217ee1afb4603cc0d1b0367ae.patch', 'https://github.com/python/cpython/commit/436fe5a447abb69e5e5a4f453325c422af02dc.patch', 'https://github.com/python/cpython/commit/b30ee26e366bf509b7538d79bfec6c6d38d53f.patch', 'https://github.com/python/cpython/commit/b7378d77289c911ca6a0c0afaf513879002df7.patch', 'https://github.com/python/cpython/commit/eae692eed18892309bcc25a2c0f8980038305e.patch', 'https://github.com/python/cpython/commit/c9516754067d71fd7429a25ccfcb2141fc5835.patch', 'https://github.com/python/cpython/commit/d537ab0ff9767ef024f26246899728f0116b1e.patch', 'https://github.com/python/cpython/commit/e052d40cea15f582b50947f7d906b39744dc62.patch', 'https://github.com/python/cpython/commit/60ce8f0be6354ad565393ab449d8de5d713f35.patch']"
https://github.com/q2a/question2answer,['https://github.com/q2a/question2answer/commit/6013ca1c83bf232008f7be815c0e4821fb6b120.patch']
https://github.com/qos-ch/logback,['https://github.com/qos-ch/logback/commit/3b4f605454534b304770eeee3cb343521fcd69.patch']
https://github.com/quadule/colorscore,['https://github.com/quadule/colorscore/commit/570b5e854cecddd44d2047c44126aed951b6171.patch']
https://github.com/quartz-scheduler/quartz,['https://github.com/quartz-scheduler/quartz/commit/a1395ba118df306c7fe67c24fb0c9a95a44731.patch']
https://github.com/qutebrowser/qutebrowser,['https://github.com/qutebrowser/qutebrowser/commit/a45ca9c788f648d10cccce2af41405bf25ee29.patch']
https://github.com/rack/rack,"['https://github.com/rack/rack/commit/6f237e4c9fab649d3750482514f0fde76c56ab3.patch', 'https://github.com/rack/rack/commit/26c8500e9c49a0e625e1bd8d7158cabdfa2e17a.patch', 'https://github.com/rack/rack/commit/37c1160b2360074d20858792f23a7eb3afeabeb.patch', 'https://github.com/rack/rack/commit/f6d4f528f2df1318a6612845db0b59adc7fe8f.patch', 'https://github.com/rack/rack/commit/dddb7ad18ed79ca6ab06ccc417a169fde451246.patch', 'https://github.com/rack/rack/commit/dc50f8e495f67eb933b1fc33ebee550908d945.patch', 'https://github.com/rack/rack/commit/5f6e2fcbbdbff2dfaa21baa693e9d23d12ac14.patch', 'https://github.com/rack/rack/commit/4fc44671b3cad569421f4f8b775c0590b86f575.patch', 'https://github.com/rack/rack/commit/4e33ad10bf5f16d25c156f905bcc548e7f787b.patch', 'https://github.com/rack/rack/commit/c43217a81917de03aa6ceb1aa485ae69b8bb459.patch', 'https://github.com/rack/rack/commit/0cd7e9aa397f8ebb3b8481d67dbac8b4863a7f0.patch', 'https://github.com/rack/rack/commit/e7ba1b0557d3ad97af1ef113bbeb5f27417983f.patch', 'https://github.com/rack/rack/commit/19e49f0f185d7e42ed5b402baec6c897a8c480.patch', 'https://github.com/rack/rack/commit/52721ae0b730e3920ad5375dfd5a3ea9b4f9e3.patch', 'https://github.com/rack/rack/commit/97ca63d87d88b4088fb1995b14103d4fe6a5e5.patch', 'https://github.com/rack/rack/commit/1f5763de6a9fe515ff84992b343d63c88104654.patch']"
https://github.com/rackerlabs/openstack-guest-agents-windows-xenserver,['https://github.com/rackerlabs/openstack-guest-agents-windows-xenserver/commit/ef16f88f20254b8083e361f11707da25f848240.patch']
https://github.com/rails/actionpack-page_caching,['https://github.com/rails/actionpack-page_caching/commit/127da70a559bed4fc573fdb4a6d498a7d5815c.patch']
https://github.com/rails/rails,"['https://github.com/rails/rails/commit/1f3db0ad793441a0c00e85d56228fc80aafbe6c.patch', 'https://github.com/rails/rails/commit/83a6ac3fee8fd538ce7e0088913ff54f0f9bcb.patch', 'https://github.com/rails/rails/commit/9e2d63d51a5e61bf1b0e7e369805aad84956cbe.patch', 'https://github.com/rails/rails/commit/ddaf5058350b3a72f59b7c3e0d713678354b9a.patch', 'https://github.com/rails/rails/commit/484fc9185db6c6a6a49ab458b11f9366da02ba.patch', 'https://github.com/rails/rails/commit/e33092740b3cc05f5abee197a5982eac31947e.patch', 'https://github.com/rails/rails/commit/af9b9132f82d1f468836997c716a02f14e61c3.patch', 'https://github.com/rails/rails/commit/eab8c20f3ef6a022c4c11b439b1b22cef1768d.patch', 'https://github.com/rails/rails/commit/1ec3806cc8d32e8365a1edbabcda3ef104f6205.patch', 'https://github.com/rails/rails/commit/50d3d7d01123fa9e08fcce5985fd6e8c24ba57a.patch', 'https://github.com/rails/rails/commit/879d02107b5b3eb7aeaad1cd1f259bb41f1728.patch', 'https://github.com/rails/rails/commit/3eaea655a506ed035fab3d143aa918958cf5240.patch', 'https://github.com/rails/rails/commit/58ed245e80a8710fbe31e91417bfd19f9f934c.patch', 'https://github.com/rails/rails/commit/446afbd15360a347c923ca775b21a286dcb529.patch', 'https://github.com/rails/rails/commit/94569.patch', 'https://github.com/rails/rails/commit/9bc7ea5dab34c8657c91d0258bb5afd8bfcd3a.patch', 'https://github.com/rails/rails/commit/4b383e6936d7a72b5dc839f526c9a9aeb280ac.patch', 'https://github.com/rails/rails/commit/d7fac9c09a535ec7f11bb9aa8addb4af37b7d4.patch', 'https://github.com/rails/rails/commit/661da266b94909574426fd1121ef13b800e01b.patch', 'https://github.com/rails/rails/commit/7a3ee4fea90b7555f8d09c6c05c15fe7ab5a06.patch', 'https://github.com/rails/rails/commit/6256b1de9a2d968b0d123ad6a09b33de01019a.patch', 'https://github.com/rails/rails/commit/9f8ec3535247ac41a9c92e84ddc7a3b771bc31.patch', 'https://github.com/rails/rails/commit/1f3db0ad793441a0c00e85d56228fc80aafbe6.patch', 'https://github.com/rails/rails/commit/e8df5648515a0e8324d3b3c4bdb7bde6802cd8b.patch', 'https://github.com/rails/rails/commit/bee3b7f9371d1e2ddcfe6eaff5dcb26c0a2480.patch', 'https://github.com/rails/rails/commit/9fe57c0fc5561088a2df42e4438992591e9d91.patch', 'https://github.com/rails/rails/commit/4b4f5847f64f81c961625e647711ef9f6ad1a45.patch', 'https://github.com/rails/rails/commit/27a0c137d00e774bf22050d4cfd952e9ab4362a.patch', 'https://github.com/rails/rails/commit/4bcccf5ecd81a6272479537911b7d9760c5be16.patch', 'https://github.com/rails/rails/commit/55e0723846aa77ce6afcb677618578fb859b7f.patch', 'https://github.com/rails/rails/commit/5e9973d6e020b98a5ec71578aa1837efcf4d7b.patch', 'https://github.com/rails/rails/commit/0d0bc45188425016458e6408e517e7fc1784de4.patch']"
https://github.com/rails/rails-html-sanitizer,"['https://github.com/rails/rails-html-sanitizer/commit/56c61c0cebd1e493e8ad7bca2a0191609a4a69.patch', 'https://github.com/rails/rails-html-sanitizer/commit/45a5c10fed3d9aa141594c80afa06d748fa096.patch']"
https://github.com/railsdog/spree,['https://github.com/railsdog/spree/commit/19944bd999c310d9b10d16a41f48ebac97dc4fa.patch']
https://github.com/rathena/FluxCP,['https://github.com/rathena/FluxCP/commit/8a39b2b2bf28353b3503ff1421862393db15aa.patch']
https://github.com/ratpack/ratpack,['https://github.com/ratpack/ratpack/commit/efb910d38a96494256f36675ef0e5061097dd77.patch']
https://github.com/rconfig/rconfig,['https://github.com/rconfig/rconfig/commit/20f4e3d87e84663d922b937842fddd9af1b68dd.patch']
https://github.com/rdoc/rdoc,['https://github.com/rdoc/rdoc/commit/ffa87887ee0517793df7541629a470e331f9fe6.patch']
https://github.com/reactphp/http,['https://github.com/reactphp/http/commit/663c9a3b77b71463fa7fcb76a6676ffd16979d.patch']
https://github.com/readmeio/marked,['https://github.com/readmeio/marked/commit/f478ae7cb42f56931a56084c40bb86acfc9a7b1.patch']
https://github.com/redaxo/redaxo4,['https://github.com/redaxo/redaxo4/commit/52d897780910a07ff0f0f767a6d57bae33aee86.patch']
https://github.com/redmine/redmine,"['https://github.com/redmine/redmine/commit/94f7cfbf990028348b9262578acbc53a94fce44.patch', 'https://github.com/redmine/redmine/commit/8d8f612fa368a72c56b63f7ce6b7e98cab9feb.patch', 'https://github.com/redmine/redmine/commit/56c8ee0440d8555aa7822d947ba9091c8a79150.patch']"
https://github.com/remy/undefsafe,['https://github.com/remy/undefsafe/commit/f272681b3a50e2c4cbb6a8533795e1453382c82.patch']
https://github.com/replit/crosis,['https://github.com/replit/crosis/commit/e44b6a8f5fa28cb2872e3c19bb8a205bb5bfc2.patch']
https://github.com/requests/requests,['https://github.com/requests/requests/commit/c45d7c49ea75133e52ab22a8e9e13173938e36f.patch']
https://github.com/resteasy/Resteasy,['https://github.com/resteasy/Resteasy/commit/acf15f2a8067f7e4cf5838342cecfa0b78a174.patch']
https://github.com/restlet/restlet-framework-java,['https://github.com/restlet/restlet-framework-java/commit/ae3ef64e28e877282822b79f894deedc2f9f8c0.patch']
https://github.com/resure/axios,['https://github.com/resure/axios/commit/79a1ed204f4c2971b573edde816b3a43b25240d.patch']
https://github.com/reviewboard/reviewboard,['https://github.com/reviewboard/reviewboard/commit/4aaacbb1e628a80803ba1a55703db38fccdf7db.patch']
https://github.com/revive-adserver/revive-adserver,"['https://github.com/revive-adserver/revive-adserver/commit/86b623f.patch', 'https://github.com/revive-adserver/revive-adserver/commit/e17a7ec3412ded751cda50b82338de471d656d7.patch', 'https://github.com/revive-adserver/revive-adserver/commit/69aacbd.patch', 'https://github.com/revive-adserver/revive-adserver/commit/05b1ece.patch']"
https://github.com/rgrove/sanitize,['https://github.com/rgrove/sanitize/commit/a11498de9e283cd457b35ee252983662f7452a.patch']
https://github.com/rhenium/ruby-openssl,"['https://github.com/rhenium/ruby-openssl/commit/f5bb75f40c340360b11d0f6c9489173d12dde9a.patch', 'https://github.com/rhenium/ruby-openssl/commit/cb6f29a875e95d265402c8c92b7c964f37b8787.patch', 'https://github.com/rhenium/ruby-openssl/commit/7560a0404ee9306bdf5dad77014d2840e88426d.patch']"
https://github.com/ridhoq/soundslike,['https://github.com/ridhoq/soundslike/commit/90bb4fb667d9253d497b619b9adaac83bf0ce0.patch']
https://github.com/rkesters/gnuplot,['https://github.com/rkesters/gnuplot/commit/23671d4d3d28570fb19a936a6328bfac742410.patch']
https://github.com/ronf/asyncssh,['https://github.com/ronf/asyncssh/commit/16e6ebfa893167c7d9d3f6dc7a2c0d197e47f43.patch']
https://github.com/roots/soil,['https://github.com/roots/soil/commit/0c9151e00ab047da253e5cdbfccb204dd42326.patch']
https://github.com/rotelok/weblabyrinth,['https://github.com/rotelok/weblabyrinth/commit/60793fd8c8c4759596d3510641e96ea40e7f60.patch']
https://github.com/roundcube/roundcubemail,"['https://github.com/roundcube/roundcubemail/commit/41756cc3331b495cc0b71886984474dc529dd3.patch', 'https://github.com/roundcube/roundcubemail/commit/8e543f843eb7744f6fca31ce489d03dfd8a4a79.patch', 'https://github.com/roundcube/roundcubemail/commit/cbd35626f7db7855f3b5e2db00d28ecc1554e9f.patch', 'https://github.com/roundcube/roundcubemail/commit/dd7db217979d6960f53b6544cf053d8c0db8c41.patch', 'https://github.com/roundcube/roundcubemail/commit/8fe12e2fadac9b1ce212341ca3632f85781cfe.patch', 'https://github.com/roundcube/roundcubemail/commit/37e2bc745723ef6322f0f785aefd0b9313a40f.patch', 'https://github.com/roundcube/roundcubemail/commit/48417c5fc9f6eb4b90500c09596606d489c700b.patch', 'https://github.com/roundcube/roundcubemail/commit/095cd2fa8a72f62c03046ad4684f712ec8b5ab6.patch', 'https://github.com/roundcube/roundcubemail/commit/4109bb26ce.diff', 'https://github.com/roundcube/roundcubemail/commit/7c96646de0efda16cded8491138bfefe31aca9.patch', 'https://github.com/roundcube/roundcubemail/commit/b2400a4b592e3094b6c84e6000d512f99ae0ee.patch', 'https://github.com/roundcube/roundcubemail/commit/b782815dacda55eee6793249b5da1789256206f.patch', 'https://github.com/roundcube/roundcubemail/commit/77d447ff7cff5c9126117ad1ddd3c5d9bbe8dd3.patch', 'https://github.com/roundcube/roundcubemail/commit/e757cc410145d043c30889d28fa0b5f67a5cf2.patch', 'https://github.com/roundcube/roundcubemail/commit/7901047474729a7f466eb8c59c92a36fc7cf0e.patch', 'https://github.com/roundcube/roundcubemail/commit/9bbda422ff0b782b81de59c86994f1a5fd93f8e.patch', 'https://github.com/roundcube/roundcubemail/commit/102fbf1169116fef32a940b9fb1738bc4527605.patch', 'https://github.com/roundcube/roundcubemail/commit/9dc276d5f26042db02754fa1bac6fbd683c6d5.patch', 'https://github.com/roundcube/roundcubemail/commit/10e5192a2b1bc90ec137f5e69d0aa072c1210d6.patch', 'https://github.com/roundcube/roundcubemail/commit/8894fddd59b770399eed4ef8d4da5773913b5b.patch', 'https://github.com/roundcube/roundcubemail/commit/87e4cd0cf2c550e77586860b94e5c75d2b7686d.patch', 'https://github.com/roundcube/roundcubemail/commit/fa2824fdcd44af3f970b2797feb47652482c83.patch', 'https://github.com/roundcube/roundcubemail/commit/1e7bec9cb868fa32b05acf6b0a557a6311350c.patch', 'https://github.com/roundcube/roundcubemail/commit/f3d1566cf223eb04f47b6dfffcd88753f66c36e.patch', 'https://github.com/roundcube/roundcubemail/commit/f84233785ddeed01445fc855f3ae1e8a62f167e.patch']"
https://github.com/roxlukas/lmeve,['https://github.com/roxlukas/lmeve/commit/c25ff7fe83a2cda1fcb365b182365adc3ffae3.patch']
https://github.com/rpicard/lemur,"['https://github.com/rpicard/lemur/commit/40eb950e94183c7d709fa2debc211b76eba4c07.patch', 'https://github.com/rpicard/lemur/commit/bfd1baeeca29b5a439a2caf32325d206be9f891.patch']"
https://github.com/rsantamaria/papercrop,['https://github.com/rsantamaria/papercrop/commit/b4ecd95debaf0a8712bd1d34def83f41fc6b357.patch']
https://github.com/ruby-ldap/ruby-net-ldap,['https://github.com/ruby-ldap/ruby-net-ldap/commit/b412ca05f6b430eaa1ce97ac95885b4cf187b04.patch']
https://github.com/ruby/openssl,"['https://github.com/ruby/openssl/commit/8108e0a6db133f3375608303fdd2083eb511506.patch', 'https://github.com/ruby/openssl/commit/f653cfa43f0f20e8c440122ea982382b6228e7f.patch']"
https://github.com/ruby/rake,['https://github.com/ruby/rake/commit/5b8f8fc41a5d7d7d6a5d767e48464c60884d3a.patch']
https://github.com/ruby/rexml,"['https://github.com/ruby/rexml/commit/3c137eb119550874b2b3e27d12b733ca670333.patch', 'https://github.com/ruby/rexml/commit/f9d88e4948b4a43294c25dc0edb16815bd9d86.patch']"
https://github.com/ruby/ruby,"['https://github.com/ruby/ruby/commit/3ec034c597e6d40543bb844dc8f96645bef4bed.patch', 'https://github.com/ruby/ruby/commit/2669b84d407ab431e965145c827db66c91158f8.patch', 'https://github.com/ruby/ruby/commit/5cb83d9dab13e14e6146f455ffd9fed4254d238.patch', 'https://github.com/ruby/ruby/commit/6617c41292b7d1e097abb8fdb0cab9ddd83c77.patch', 'https://github.com/ruby/ruby/commit/36e057e26ef2104bc2349799d6c52d22bb1c7d0.patch', 'https://github.com/ruby/ruby/commit/aab0d67a1ff5190ff7a951e40cee742210302a.patch', 'https://github.com/ruby/ruby/commit/e926ef5233cc9f1035d3d51068abe9df8b5429d.patch', 'https://github.com/ruby/ruby/commit/0827a7e52ba3d957a634b063bf5a391239b9ffe.patch', 'https://github.com/ruby/ruby/commit/d6adc68dc9c74a33b3ca012af171e2d59f0dea.patch', 'https://github.com/ruby/ruby/commit/2669b84d407ab431e965145c827db66c91158f.patch', 'https://github.com/ruby/ruby/commit/ba5eb6458a7e9a41ee76cfe45b84f997600681.patch', 'https://github.com/ruby/ruby/commit/d02b7bd864706fc2a40d83fb6014772ad3cc3b8.patch', 'https://github.com/ruby/ruby/commit/08fb5c2153deaee53e481ebe3602fe1d59e256c.patch', 'https://github.com/ruby/ruby/commit/46cd2f463c5668f53436076e67db59fdc33ff38.patch', 'https://github.com/ruby/ruby/commit/e7464561b5151501beb356fc750d5dd1a88014f.patch', 'https://github.com/ruby/ruby/commit/80d502b88116e95e4b17b4e7278d0d47106253d.patch', 'https://github.com/ruby/ruby/commit/5082e91876502a2f3dde862406a0efe9f85afc.patch', 'https://github.com/ruby/ruby/commit/4cd92d7b13002161a3452a0fe278b877901a885.patch', 'https://github.com/ruby/ruby/commit/a2958f6743664006d21fc0bafd4ca6214df1d42.patch', 'https://github.com/ruby/ruby/commit/a3a62f87e144be31b9ca8ad6415b207f43f4e12.patch', 'https://github.com/ruby/ruby/commit/4600cf725a86ce31266153647ae5aa1197b121.patch', 'https://github.com/ruby/ruby/commit/47165eed264d357e78e27371cfef20d5c2bde5d.patch', 'https://github.com/ruby/ruby/commit/b78fa27ae0b717c5569878c106a67d5047e5fb.patch', 'https://github.com/ruby/ruby/commit/a45622669bb1ff18d3ee9b411128acd839c426.patch', 'https://github.com/ruby/ruby/commit/3ca1399150ed4eacfd2fe1ee251b966f8d1ee4.patch', 'https://github.com/ruby/ruby/commit/0827a7e52ba3d957a634b063bf5a391239b9ff.patch', 'https://github.com/ruby/ruby/commit/c7d7ff45f1e0d6fad28e53c02108d4b067e843.patch', 'https://github.com/ruby/ruby/commit/483f303d02e768b69e476e0b9be4ab2f263895.patch', 'https://github.com/ruby/ruby/commit/6617c41292b7d1e097abb8fdb0cab9ddd83c77e.patch', 'https://github.com/ruby/ruby/commit/3ce238b5f9795581eb84114dcfbdf4aa086bfe.patch', 'https://github.com/ruby/ruby/commit/664b94fd2b4b19edd7d75c6bbcd3154905b2624.patch']"
https://github.com/rubygems/rubygems,"['https://github.com/rubygems/rubygems/commit/66a28b9275551384fdab45f3591a82d6b59952c.patch', 'https://github.com/rubygems/rubygems/commit/ed733bc379d75620f5be4213f89d1d7b38be31.patch', 'https://github.com/rubygems/rubygems/commit/ed733bc379d75620f5be4213f89d1d7b38be319.patch', 'https://github.com/rubygems/rubygems/commit/1b931fc03b819b9a0214be3eaca844ef534175e.patch', 'https://github.com/rubygems/rubygems/commit/938a7e31ac73655845ab9045629ff3f580a125d.patch', 'https://github.com/rubygems/rubygems/commit/510b1638ac9bba3ceb7a5d73135dafff9e5bab4.patch', 'https://github.com/rubygems/rubygems/commit/b697536f2455e8c8853cf5cf8a1017a36031ed6.patch']"
https://github.com/rubyzip/rubyzip,"['https://github.com/rubyzip/rubyzip/commit/4167f0ce67e42b082605bca75c7bdfd01eb2380.patch', 'https://github.com/rubyzip/rubyzip/commit/97cb6aefe6d12bd2429d7a2e119ccb26f259d71.patch']"
https://github.com/s134328/Webapplication-Veganguide,['https://github.com/s134328/Webapplication-Veganguide/commit/2aa760fa4e779e40a28206a32ac22ac10356f5.patch']
https://github.com/s9y/Serendipity,"['https://github.com/s9y/Serendipity/commit/fd2f23f3e7ada70a9f410b1038ab93524d80075.patch', 'https://github.com/s9y/Serendipity/commit/6285933470bab2923e4573b5d54ba9a32629b0c.patch', 'https://github.com/s9y/Serendipity/commit/264bf55719baacc069ff9d3cc35f0c349cde11e.patch', 'https://github.com/s9y/Serendipity/commit/c62d667287f2d76c81e03a740a581eb3c51249b.patch', 'https://github.com/s9y/Serendipity/commit/36cde3030aaa27a46bf94086e062dfe56b60230.patch']"
https://github.com/saeedseyfi/exec-local-bin,['https://github.com/saeedseyfi/exec-local-bin/commit/d425866375c85038133a6f79db2aac66c0a726.patch']
https://github.com/saleor/saleor,['https://github.com/saleor/saleor/commit/521dfd6394f3926a77c60d8633c058e16d0f91.patch']
https://github.com/salesagility/SuiteCRM,"['https://github.com/salesagility/SuiteCRM/commit/b1b3fd61c7697ad2073cd253d31c9462929e7bb.patch', 'https://github.com/salesagility/SuiteCRM/commit/980f596f0ac1dfd6b4e981c2d8703d53c550961.patch', 'https://github.com/salesagility/SuiteCRM/commit/50763c78044826ec942cef58930a236e7e186e9.patch', 'https://github.com/salesagility/SuiteCRM/commit/3974fc2039539fc124fe862f637c0c2e87e9318.patch', 'https://github.com/salesagility/SuiteCRM/commit/6f2c1f693ee9e70e9431326fb9b3fad5696dd18.patch']"
https://github.com/salesagility/suitecrm-core,['https://github.com/salesagility/suitecrm-core/commit/78285702d76317f081b1fbc59cb2754e93b9a4.patch']
https://github.com/saltstack/salt,"['https://github.com/saltstack/salt/commit/6366e05d0d70bd709cc4233c3faf32a759d0173.patch', 'https://github.com/saltstack/salt/commit/7d4c470f91fcb43f505bfd220605fede1041437.patch', 'https://github.com/saltstack/salt/commit/bca115f3f00fbde564dd2f12bf036b5d2fd0838.patch', 'https://github.com/saltstack/salt/commit/b49d0d4b5ca5c6f31f03e2caf97cef1088eeed8.patch', 'https://github.com/saltstack/salt/commit/5dd304276ba5745ec21fc1e6686a0b28da29e6f.patch', 'https://github.com/saltstack/salt/commit/a67d76b15615983d467ed81371b38b4a17e4f3b.patch']"
https://github.com/samba-team/samba,['https://github.com/samba-team/samba/commit/10c3e3923022485c720f322ca4f0aca5d750131.patch']
